query_table,join_table,join_column,query_set_size,join_set_size,joinability,processed,jsim
79772-6_0,79772-6_7,place,10,29,5,False,0.14705882352941177
79772-6_0,79772-6_8,place,10,21,6,False,0.24
79772-6_0,79772-6_9,place,10,28,3,False,0.08571428571428572
79772-6_0,79772-6_10,place,10,36,6,True,0.15
30654736-6_0,30654736-6_1,winner,16,16,9,False,0.391304347826087
30654736-6_0,30654736-6_2,winner,16,19,12,False,0.5217391304347826
30654736-6_0,30654736-6_3,winner,16,26,15,False,0.5555555555555556
30654736-6_0,30654736-6_4,winner,16,15,7,False,0.2916666666666667
30654736-6_0,30654736-6_5,winner,16,15,8,False,0.34782608695652173
30654736-6_0,30654736-6_6,winner,16,19,11,False,0.4583333333333333
30654736-6_0,30654736-6_7,winner,16,15,12,False,0.631578947368421
30654736-6_0,30654736-6_8,winner,16,25,13,False,0.4642857142857143
30654736-6_0,30654736-6_9,winner,16,11,9,True,0.5
24420456-1_0,24420456-1_1,name,38,65,31,False,0.4305555555555556
24420456-1_0,24420456-1_2,name,38,33,19,False,0.36538461538461536
24420456-1_0,24420456-1_3,name,38,55,19,False,0.25675675675675674
24420456-1_0,24420456-1_4,name,38,64,24,False,0.3076923076923077
24420456-1_0,24420456-1_5,name,38,86,32,False,0.34782608695652173
24420456-1_0,24420456-1_6,name,38,46,19,True,0.2923076923076923
34042788-2_0,34042788-2_1,name,16,10,6,False,0.3
34042788-2_0,34042788-2_2,name,16,23,12,False,0.4444444444444444
34042788-2_0,34042788-2_3,name,16,28,13,False,0.41935483870967744
34042788-2_0,34042788-2_4,name,16,18,9,False,0.36
34042788-2_0,34042788-2_5,name,16,12,8,False,0.4
34042788-2_0,34042788-2_6,name,16,13,7,True,0.3181818181818182
31759628-4_0,31759628-4_1,driver,15,36,12,False,0.3076923076923077
31759628-4_0,31759628-4_2,driver,15,23,9,False,0.3103448275862069
31759628-4_0,31759628-4_3,driver,15,19,5,False,0.1724137931034483
31759628-4_0,31759628-4_4,driver,15,21,12,True,0.5
17526605-2_0,17526605-2_1,rider,10,19,4,False,0.16
17526605-2_0,17526605-2_2,rider,10,14,7,False,0.4117647058823529
17526605-2_0,17526605-2_3,rider,10,9,5,False,0.35714285714285715
17526605-2_0,17526605-2_4,rider,10,25,7,True,0.25
22635212-1_0,22635212-1_1,name,38,80,29,False,0.3258426966292135
22635212-1_0,22635212-1_2,name,38,43,16,False,0.24615384615384617
22635212-1_0,22635212-1_3,name,38,73,30,False,0.37037037037037035
22635212-1_0,22635212-1_4,name,38,80,31,False,0.3563218390804598
22635212-1_0,22635212-1_5,name,38,114,32,True,0.26666666666666666
12641171-1_0,12641171-1_1,junction name,31,34,21,False,0.4772727272727273
12641171-1_0,12641171-1_2,junction name,31,38,10,False,0.1694915254237288
12641171-1_0,12641171-1_3,junction name,31,55,25,False,0.4098360655737705
12641171-1_0,12641171-1_4,junction name,31,34,14,False,0.27450980392156865
12641171-1_0,12641171-1_5,junction name,31,50,26,False,0.4727272727272727
12641171-1_0,12641171-1_6,junction name,31,26,20,True,0.5405405405405406
27874361-2_0,27874361-2_1,year,27,56,22,False,0.36065573770491804
27874361-2_0,27874361-2_2,year,27,49,15,False,0.2459016393442623
27874361-2_0,27874361-2_3,year,27,26,21,False,0.65625
27874361-2_0,27874361-2_4,year,27,51,17,False,0.2786885245901639
27874361-2_0,27874361-2_5,year,27,26,11,False,0.2619047619047619
27874361-2_0,27874361-2_6,year,27,17,10,False,0.29411764705882354
27874361-2_0,27874361-2_7,year,27,27,19,True,0.5428571428571428
24463198-3_0,24463198-3_1,single single,9,29,7,False,0.22580645161290322
24463198-3_0,24463198-3_2,single single,9,21,7,False,0.30434782608695654
24463198-3_0,24463198-3_3,single single,9,16,7,False,0.3888888888888889
24463198-3_0,24463198-3_4,single single,9,9,7,False,0.6363636363636364
24463198-3_0,24463198-3_5,single single,9,26,5,False,0.16666666666666666
24463198-3_0,24463198-3_6,single single,9,17,3,True,0.13043478260869565
32628376-1_0,32628376-1_1,title,8,20,3,False,0.12
20935020-1_0,20935020-1_1,school,144,122,95,False,0.5555555555555556
20935020-1_0,20935020-1_2,school,144,195,89,False,0.356
20935020-1_0,20935020-1_3,school,144,195,62,False,0.22382671480144403
20935020-1_0,20935020-1_4,school,144,69,51,False,0.3148148148148148
20935020-1_0,20935020-1_5,school,144,140,118,False,0.7108433734939759
20935020-1_0,20935020-1_6,school,144,107,81,False,0.4764705882352941
20935020-1_0,20935020-1_7,school,144,199,66,False,0.23826714801444043
20935020-1_0,20935020-1_8,school,144,152,73,True,0.3273542600896861
34984952-1_0,34984952-1_1,elected 7 april 1949,50,45,32,False,0.5079365079365079
34984952-1_0,34984952-1_2,elected 7 april 1949,50,58,43,False,0.6615384615384615
34984952-1_0,34984952-1_3,elected 7 april 1949,50,63,26,False,0.2988505747126437
1903495-2_0,1903495-2_1,men's hw 8+,8,9,7,False,0.7
1903495-2_0,1903495-2_2,men's hw 8+,8,10,7,False,0.6363636363636364
1903495-2_0,1903495-2_3,men's hw 8+,8,9,7,False,0.7
1903495-2_0,1903495-2_4,men's hw 8+,8,8,6,False,0.6
1903495-2_0,1903495-2_5,men's hw 8+,8,8,7,False,0.7777777777777778
1903495-2_0,1903495-2_6,men's hw 8+,8,8,7,False,0.7777777777777778
1903495-2_0,1903495-2_7,men's hw 8+,8,10,7,False,0.6363636363636364
1903495-2_0,1903495-2_8,men's hw 8+,8,8,7,False,0.7777777777777778
1903495-2_0,1903495-2_9,men's hw 8+,8,10,8,False,0.8
1903495-2_0,1903495-2_10,men's hw 8+,8,10,8,True,0.8
20891008-1_0,20891008-1_1,name,11,15,8,False,0.4444444444444444
20891008-1_0,20891008-1_2,name,11,26,8,False,0.27586206896551724
20891008-1_0,20891008-1_3,name,11,17,7,False,0.3333333333333333
20891008-1_0,20891008-1_4,name,11,22,3,False,0.1
20891008-1_0,20891008-1_5,name,11,13,9,False,0.6
20891008-1_0,20891008-1_6,name,11,23,9,False,0.36
20891008-1_0,20891008-1_7,name,11,18,8,True,0.38095238095238093
677536-1_0,677536-1_1,season,12,22,11,False,0.4782608695652174
677536-1_0,677536-1_2,season,12,11,10,False,0.7692307692307693
677536-1_0,677536-1_3,season,12,21,7,False,0.2692307692307692
1423948-1_0,1423948-1_1,government member,9,18,7,False,0.35
1423948-1_0,1423948-1_2,government member,9,14,3,False,0.15
10133080-1_0,10133080-1_1,voice type,5,6,5,False,0.8333333333333334
10133080-1_0,10133080-1_2,voice type,5,4,4,False,0.8
10133080-1_0,10133080-1_3,voice type,5,4,4,False,0.8
23465571-5_0,23465571-5_1,name,35,70,17,False,0.19318181818181818
23465571-5_0,23465571-5_2,name,35,74,27,False,0.32926829268292684
23465571-5_0,23465571-5_3,name,35,68,21,False,0.25609756097560976
23465571-5_0,23465571-5_4,name,35,66,28,False,0.3835616438356164
23465571-5_0,23465571-5_5,name,35,52,31,False,0.5535714285714286
23465571-5_0,23465571-5_6,name,35,46,30,False,0.5882352941176471
23465571-5_0,23465571-5_7,name,35,40,12,False,0.19047619047619047
23465571-5_0,23465571-5_8,name,35,34,14,False,0.2545454545454545
23465571-5_0,23465571-5_9,name,35,49,20,False,0.3125
23465571-5_0,23465571-5_10,name,35,56,19,True,0.2638888888888889
26317175-2_0,26317175-2_1,season,12,9,4,False,0.23529411764705882
26317175-2_0,26317175-2_2,season,12,50,8,False,0.14814814814814814
26317175-2_0,26317175-2_3,season,12,22,9,False,0.36
17063962-3_0,17063962-3_1,rider,13,15,5,False,0.21739130434782608
17063962-3_0,17063962-3_2,rider,13,22,5,False,0.16666666666666666
17063962-3_0,17063962-3_3,rider,13,15,6,False,0.2727272727272727
17063962-3_0,17063962-3_4,rider,13,13,7,False,0.3684210526315789
17063962-3_0,17063962-3_5,rider,13,30,11,True,0.34375
4527358-7_0,4527358-7_1,nation,30,60,12,False,0.15384615384615385
4527358-7_0,4527358-7_2,nation,30,64,25,False,0.36231884057971014
4527358-7_0,4527358-7_3,nation,30,44,26,False,0.5416666666666666
4527358-7_0,4527358-7_4,nation,30,46,20,False,0.35714285714285715
4527358-7_0,4527358-7_5,nation,30,69,26,False,0.3561643835616438
4527358-7_0,4527358-7_6,nation,30,51,22,False,0.3728813559322034
4527358-7_0,4527358-7_7,nation,30,41,22,False,0.4489795918367347
4527358-7_0,4527358-7_8,nation,30,55,21,True,0.328125
39949480-1_0,39949480-1_1,gymnast,30,31,16,False,0.35555555555555557
39949480-1_0,39949480-1_2,gymnast,30,30,12,False,0.25
39949480-1_0,39949480-1_3,gymnast,30,31,19,False,0.4523809523809524
39949480-1_0,39949480-1_4,gymnast,30,50,22,False,0.3793103448275862
39949480-1_0,39949480-1_5,gymnast,30,27,12,True,0.26666666666666666
36108780-11_0,36108780-11_1,incumbent,4,5,2,False,0.2857142857142857
36108780-11_0,36108780-11_2,incumbent,4,5,3,False,0.5
36108780-11_0,36108780-11_3,incumbent,4,4,3,False,0.6
36108780-11_0,36108780-11_4,incumbent,4,4,4,False,1.0
36108780-11_0,36108780-11_5,incumbent,4,3,2,False,0.4
36108780-11_0,36108780-11_6,incumbent,4,5,2,True,0.2857142857142857
19041904-1_0,19041904-1_1,name,14,17,8,False,0.34782608695652173
19041904-1_0,19041904-1_2,name,14,25,7,False,0.21875
19041904-1_0,19041904-1_3,name,14,41,8,False,0.1702127659574468
19041904-1_0,19041904-1_4,name,14,30,10,False,0.29411764705882354
19041904-1_0,19041904-1_5,name,14,38,11,False,0.2682926829268293
19041904-1_0,19041904-1_6,name,14,22,7,False,0.2413793103448276
19041904-1_0,19041904-1_7,name,14,16,6,False,0.25
19041904-1_0,19041904-1_8,name,14,37,12,False,0.3076923076923077
19041904-1_0,19041904-1_9,name,14,43,11,False,0.2391304347826087
19041904-1_0,19041904-1_10,name,14,19,7,True,0.2692307692307692
5194390-11_0,5194390-11_1,name,20,20,11,False,0.3793103448275862
5194390-11_0,5194390-11_2,name,20,40,9,False,0.17647058823529413
5194390-11_0,5194390-11_3,name,20,29,14,False,0.4
2429661-11_0,2429661-11_1,name,16,21,9,False,0.32142857142857145
2429661-11_0,2429661-11_2,name,16,19,8,False,0.2962962962962963
2429661-11_0,2429661-11_3,name,16,19,12,False,0.5217391304347826
2429661-11_0,2429661-11_4,name,16,13,10,False,0.5263157894736842
2429661-11_0,2429661-11_5,name,16,22,8,False,0.26666666666666666
2429661-11_0,2429661-11_6,name,16,16,11,False,0.5238095238095238
2429661-11_0,2429661-11_7,name,16,14,4,False,0.15384615384615385
2429661-11_0,2429661-11_8,name,16,24,12,True,0.42857142857142855
2401326-1_0,2401326-1_1,county,12,36,10,False,0.2631578947368421
2401326-1_0,2401326-1_2,county,12,31,4,False,0.10256410256410256
2401326-1_0,2401326-1_3,county,12,19,5,False,0.19230769230769232
9009212-1_0,9009212-1_1,name,50,35,24,False,0.39344262295081966
9009212-1_0,9009212-1_2,name,50,81,44,False,0.5057471264367817
9009212-1_0,9009212-1_3,name,50,45,24,False,0.3380281690140845
9009212-1_0,9009212-1_4,name,50,48,31,False,0.4626865671641791
9009212-1_0,9009212-1_5,name,50,49,35,False,0.546875
9009212-1_0,9009212-1_6,name,50,64,26,True,0.29545454545454547
19101125-1_0,19101125-1_1,original class,13,7,5,False,0.3333333333333333
19101125-1_0,19101125-1_2,original class,13,14,10,False,0.5882352941176471
19101125-1_0,19101125-1_3,original class,13,17,8,False,0.36363636363636365
19101125-1_0,19101125-1_4,original class,13,15,10,False,0.5555555555555556
19101125-1_0,19101125-1_5,original class,13,19,11,False,0.5238095238095238
19101125-1_0,19101125-1_6,original class,13,15,10,True,0.5555555555555556
24054120-1_0,24054120-1_1,name,50,91,28,False,0.24778761061946902
38614346-2_0,38614346-2_1,senator,44,49,24,False,0.34782608695652173
38614346-2_0,38614346-2_2,senator,44,43,36,False,0.7058823529411765
38614346-2_0,38614346-2_3,senator,44,35,19,False,0.31666666666666665
38614346-2_0,38614346-2_4,senator,44,35,24,False,0.43636363636363634
38614346-2_0,38614346-2_5,senator,44,54,29,False,0.42028985507246375
38614346-2_0,38614346-2_6,senator,44,35,26,False,0.49056603773584906
38614346-2_0,38614346-2_7,senator,44,48,35,False,0.6140350877192983
38614346-2_0,38614346-2_8,senator,44,33,30,True,0.6382978723404256
23008977-1_0,23008977-1_1,name,19,11,7,False,0.30434782608695654
23008977-1_0,23008977-1_2,name,19,14,10,False,0.43478260869565216
23008977-1_0,23008977-1_3,name,19,14,10,False,0.43478260869565216
23008977-1_0,23008977-1_4,name,19,10,7,False,0.3181818181818182
23008977-1_0,23008977-1_5,name,19,15,7,False,0.25925925925925924
23008977-1_0,23008977-1_6,name,19,13,10,False,0.45454545454545453
23008977-1_0,23008977-1_7,name,19,14,8,False,0.32
23008977-1_0,23008977-1_8,name,19,21,10,False,0.3333333333333333
23008977-1_0,23008977-1_9,name,19,17,15,False,0.7142857142857143
23008977-1_0,23008977-1_10,name,19,25,11,True,0.3333333333333333
37594236-1_0,37594236-1_1,conference name,35,67,16,False,0.18604651162790697
37594236-1_0,37594236-1_2,conference name,35,48,16,False,0.23880597014925373
37594236-1_0,37594236-1_3,conference name,35,51,15,False,0.2112676056338028
37594236-1_0,37594236-1_4,conference name,35,46,13,False,0.19117647058823528
37594236-1_0,37594236-1_5,conference name,35,61,20,False,0.2631578947368421
37594236-1_0,37594236-1_6,conference name,35,57,27,False,0.4153846153846154
37594236-1_0,37594236-1_7,conference name,35,38,29,False,0.6590909090909091
37594236-1_0,37594236-1_8,conference name,35,51,30,False,0.5357142857142857
37594236-1_0,37594236-1_9,conference name,35,79,29,True,0.3411764705882353
25147-1_0,25147-1_1,title title,25,28,22,False,0.7096774193548387
1443113-1_0,1443113-1_1,title,16,19,5,False,0.16666666666666666
1443113-1_0,1443113-1_2,title,16,15,11,False,0.55
1443113-1_0,1443113-1_3,title,16,24,14,False,0.5384615384615384
1443113-1_0,1443113-1_4,title,16,12,8,False,0.4
1443113-1_0,1443113-1_5,title,16,16,9,True,0.391304347826087
2417345-4_0,2417345-4_1,vacator,11,14,10,False,0.6666666666666666
2417345-4_0,2417345-4_2,vacator,11,12,9,False,0.6428571428571429
2417345-4_0,2417345-4_3,vacator,11,13,6,False,0.3333333333333333
2417345-4_0,2417345-4_4,vacator,11,14,6,False,0.3157894736842105
2417345-4_0,2417345-4_5,vacator,11,14,7,False,0.3888888888888889
2417345-4_0,2417345-4_6,vacator,11,11,8,False,0.5714285714285714
2417345-4_0,2417345-4_7,vacator,11,14,8,False,0.47058823529411764
2417345-4_0,2417345-4_8,vacator,11,10,7,False,0.5
2417345-4_0,2417345-4_9,vacator,11,10,9,False,0.75
2417345-4_0,2417345-4_10,vacator,11,13,5,True,0.2631578947368421
26544188-1_0,26544188-1_1,name,22,15,12,False,0.48
6098033-1_0,6098033-1_1,name,51,27,15,False,0.23809523809523808
6098033-1_0,6098033-1_2,name,51,58,42,False,0.6268656716417911
38637155-2_0,38637155-2_1,player,91,173,54,False,0.2571428571428571
35981641-1_0,35981641-1_1,name,17,29,9,False,0.24324324324324326
35981641-1_0,35981641-1_2,name,17,45,10,False,0.19230769230769232
25200861-1_0,25200861-1_1,title,32,28,12,False,0.25
25200861-1_0,25200861-1_2,title,32,39,21,False,0.42
25200861-1_0,25200861-1_3,title,32,14,10,False,0.2777777777777778
25200861-1_0,25200861-1_4,title,32,45,28,False,0.5714285714285714
25200861-1_0,25200861-1_5,title,32,31,25,False,0.6578947368421053
25200861-1_0,25200861-1_6,title,32,39,28,False,0.6511627906976745
25200861-1_0,25200861-1_7,title,32,33,24,False,0.5853658536585366
25200861-1_0,25200861-1_8,title,32,20,11,True,0.2682926829268293
38227395-1_0,38227395-1_1,title,12,10,6,False,0.375
38227395-1_0,38227395-1_2,title,12,10,4,False,0.2222222222222222
38227395-1_0,38227395-1_3,title,12,12,8,False,0.5
38227395-1_0,38227395-1_4,title,12,13,5,False,0.25
38227395-1_0,38227395-1_5,title,12,16,10,False,0.5555555555555556
38227395-1_0,38227395-1_6,title,12,10,8,False,0.5714285714285714
38227395-1_0,38227395-1_7,title,12,13,6,False,0.3157894736842105
38227395-1_0,38227395-1_8,title,12,20,9,False,0.391304347826087
38227395-1_0,38227395-1_9,title,12,8,6,True,0.42857142857142855
520000-7_0,520000-7_1,alphabet alphabet,36,26,13,False,0.2653061224489796
520000-7_0,520000-7_2,alphabet alphabet,36,58,21,False,0.2876712328767123
520000-7_0,520000-7_3,alphabet alphabet,36,25,15,False,0.32608695652173914
520000-7_0,520000-7_4,alphabet alphabet,36,60,28,False,0.4117647058823529
520000-7_0,520000-7_5,alphabet alphabet,36,70,32,False,0.43243243243243246
520000-7_0,520000-7_6,alphabet alphabet,36,57,29,True,0.453125
19828782-3_0,19828782-3_1,player,11,17,9,False,0.47368421052631576
19828782-3_0,19828782-3_2,player,11,16,3,False,0.125
3130252-1_0,3130252-1_1,year,10,10,8,False,0.6666666666666666
3130252-1_0,3130252-1_2,year,10,9,9,False,0.9
6349500-4_0,6349500-4_1,single single,34,46,22,False,0.3793103448275862
11754698-1_0,11754698-1_1,name,27,38,16,False,0.32653061224489793
11754698-1_0,11754698-1_2,name,27,27,8,False,0.17391304347826086
11754698-1_0,11754698-1_3,name,27,40,18,False,0.3673469387755102
11754698-1_0,11754698-1_4,name,27,22,11,False,0.2894736842105263
11754698-1_0,11754698-1_5,name,27,24,8,False,0.18604651162790697
11754698-1_0,11754698-1_6,name,27,30,18,False,0.46153846153846156
11754698-1_0,11754698-1_7,name,27,32,23,False,0.6388888888888888
11754698-1_0,11754698-1_8,name,27,35,21,True,0.5121951219512195
1186741-1_0,1186741-1_1,film,35,33,11,False,0.19298245614035087
1186741-1_0,1186741-1_2,film,35,18,13,False,0.325
1186741-1_0,1186741-1_3,film,35,36,15,False,0.26785714285714285
1186741-1_0,1186741-1_4,film,35,51,30,False,0.5357142857142857
1186741-1_0,1186741-1_5,film,35,17,12,False,0.3
1186741-1_0,1186741-1_6,film,35,29,18,False,0.391304347826087
1186741-1_0,1186741-1_7,film,35,35,15,False,0.2727272727272727
1186741-1_0,1186741-1_8,film,35,39,28,False,0.6086956521739131
1186741-1_0,1186741-1_9,film,35,25,10,False,0.2
1186741-1_0,1186741-1_10,film,35,35,27,True,0.627906976744186
40196745-1_0,40196745-1_1,name,60,30,24,False,0.36363636363636365
40196745-1_0,40196745-1_2,name,60,66,21,False,0.2
40196745-1_0,40196745-1_3,name,60,76,48,False,0.5454545454545454
4949879-1_0,4949879-1_1,station,60,88,43,False,0.4095238095238095
4949879-1_0,4949879-1_2,station,60,73,32,False,0.31683168316831684
4949879-1_0,4949879-1_3,station,60,73,27,False,0.25471698113207547
2319377-1_0,2319377-1_1,season,5,11,2,False,0.14285714285714285
2319377-1_0,2319377-1_2,season,5,7,2,False,0.2
2319377-1_0,2319377-1_3,season,5,13,3,False,0.2
2319377-1_0,2319377-1_4,season,5,8,3,False,0.3
2319377-1_0,2319377-1_5,season,5,6,3,False,0.375
2319377-1_0,2319377-1_6,season,5,12,3,False,0.21428571428571427
2319377-1_0,2319377-1_7,season,5,4,2,False,0.2857142857142857
2319377-1_0,2319377-1_8,season,5,3,1,True,0.14285714285714285
20301877-2_0,20301877-2_1,player,11,17,4,False,0.16666666666666666
20301877-2_0,20301877-2_2,player,11,26,7,False,0.23333333333333334
20301877-2_0,20301877-2_3,player,11,17,9,False,0.47368421052631576
20301877-2_0,20301877-2_4,player,11,18,6,False,0.2608695652173913
20301877-2_0,20301877-2_5,player,11,25,9,False,0.3333333333333333
20301877-2_0,20301877-2_6,player,11,9,4,True,0.25
33347385-1_0,33347385-1_1,single,24,20,9,False,0.2571428571428571
33347385-1_0,33347385-1_2,single,24,17,8,False,0.24242424242424243
