_id,ltable_id,rtable_id,label,ltable_name,ltable_brand,ltable_size,ltable_price,rtable_name,rtable_brand,rtable_size,rtable_price
118,altosight_008,altosight_558,0,sandisk ultra performance class 10 microsd memory card - 32 gb,sandisk,32.0,29.99,intenso usb-stick 3.0 premium line 64gb usb 3.0,intenso,64.0,34.99
119,altosight_133,altosight_597,0,intenso 3502450 rainbow line usb-stick 4 gb,intenso,4.0,5.49,usb flash kingston hyperx savage 512gb usb 3.1 ?ernã½/?ervenã½,kingston,512.0,6210.0
120,altosight_150,altosight_418,0,sony usm16ca1 pendrive 16 gb,sony,16.0,10989.0,"pny technologies fd128att430-ef attache 3.0â 4â -â mã©moire usb,pny,fd128att4-ef",pny,128.0,12.64
121,altosight_578,altosight_768,0,sandisk extreme pro microsdhc minneskort 16 gb - minneskort till mobil,sandisk,16.0,379.0,usb key 32 gb 2 yr wrnty sony achat dans le rayon clã©s usb usb 2.0,sony,32.0,19.22
122,altosight_479,altosight_500,0,kingston secure digital card high-capacity 4gb  (retail),kingston,4.0,7.99,sandisk ultra performance class 10 microsd memory card - 128 gb,sandisk,128.0,69.99
123,altosight_019,altosight_139,0,carte sd lexar premium series sdhc 8 go - sd 300x 8gb (4116020),lexar,8.0,7.9,intenso rainbow line usb-stick,intenso,4.0,6.49
124,altosight_768,altosight_822,0,usb key 32 gb 2 yr wrnty sony achat dans le rayon clã©s usb usb 2.0,sony,32.0,19.22,sony usb-stick 4gb 2.0 usm midi model (usm4gr) bei,sony,4.0,8.99
125,altosight_092,altosight_834,0,toshiba exceria n302 - carte mã©moire flash - 128 go - sdxc uhs-i,toshiba,128.0,,tarjeta de memoria sandisk sdhc 8gb,sandisk,8.0,4.99
126,altosight_119,altosight_542,0,"sandisk cruzer glide 256 gb 256gb usb 2.0 negro, rojo unidad flash usb en fnac.es",sandisk,256.0,,"clã© usb lexar jumpdrive c20m 128gb 128gb usb 3.0 (3.1 gen 1) type-a noir, argent lecteur usb flash (mk1902705846)",lexar,128.0,57.07
127,altosight_082,altosight_191,0,toshiba sdxc carte class 10 64go   gb exceria ultra highuhs i,toshiba,64.0,,karta toshiba microsdhc 32gb uhs,toshiba,32.0,119.0
128,altosight_276,altosight_367,0,lexar v30 32gb jumpdrive usb 2.0 flash drive memory stick - green,lexar,32.0,8.99,"toshiba thn-m401s0160e2 exceria pro m401 tarjeta microsd de 16gb, blanco",toshiba,16.0,12.99
129,altosight_299,altosight_571,0,kingston datatraveler 101 gen 2 16gb usb drive - black,kingston,16.0,,"sony slim usb-minne usb-c/usb-a 16 gb - minneskort, usb-minne",sony,16.0,299.0
130,altosight_020,altosight_553,0,carte micro sd samsung msd evo plus 16gb (4225090),samsung,16.0,12.99,memoria usb - intenso -  8gb usb 3.0 (3.1 gen 1) tipo a plata,intenso,8.0,9.0
131,altosight_232,altosight_813,0,sandisk 8 gb secure digital high capacity (sdhc) - class 4,sandisk,8.0,15.18,tesco direct: toshiba exceria pro - n401 32gb sdhc uhs-i class 3 memory card,toshiba,32.0,36.65
132,altosight_069,altosight_094,0,sandisk - cruzer extreme usb 3.0 16gb&nbsp;,sandisk,16.0,29.9,sandisk carte mã©moire microsdhc - 4 go,sandisk,4.0,
133,altosight_524,altosight_655,0,clã© usb sandisk dual type c 64gb (4247906),sandisk,64.0,44.9,memoria toshiba exceria microsdxc class 10 uhs-i class 3 64gb,toshiba,64.0,53.99
134,altosight_161,altosight_729,0,carte xqd lexar 32go 1400x,lexar,32.0,78.0,sandisk extreme pro - flashgeheugenkaart - 16 gb - microsdhc uhs-i\n,sandisk,16.0,150.0
135,altosight_426,altosight_541,0,"sandisk scheda di memoria sdhc 8 gb, classe 4",sandisk,8.0,,"clã© usb lexar jumpdrive c20c 128gb 128gb usb 3.0 (3.1 gen 1) type-a/type-c noir, argent lecteur usb flash (mk1008030400)",lexar,128.0,72.51
136,altosight_260,altosight_761,0,hyperx 512 gb savage usb 2.0/3.0/3.1 flash drive,kingston,512.0,206.09,mã©moire 32gb jumpdrive c20m lexar achat dans le rayon clã©s usb usb 3.1,lexar,32.0,21.05
137,altosight_216,altosight_325,0,"pendrive de 32gb lexar jumpdriveâ® s25, usb 3.0, 130mb/s (mod.referenci",lexar,32.0,,"transcend sdxc/sdhc uhs-ii u3 extreme 64gb speicherkarte (285 mb/s lesen, 180mb/s schreiben)",transcend,64.0,102.4
138,altosight_563,altosight_794,0,"sandisk cruzer extreme 16 gb usb-minne 3.0 - minneskort, usb-minne",sandisk,16.0,189.0,"tesco direct: lexar jumpdrive s25 64 gb usb 3.0 flash drive - purple, white",lexar,64.0,27.27
139,altosight_014,altosight_604,0,karta pami?ci sandisk microsdhc 16gb extreme pro 95mb/s c10 uhs-i + adapter sd,sandisk,16.0,103.0,toshiba hayabusa usb 2.0 (8gb) weiã,toshiba,8.0,12.95
140,altosight_275,altosight_522,0,lexar jumpdrive s25 32gb usb 3.0 flash drive ljds25-32gabeu (green),lexar,32.0,15.99,clã© usb sandisk cruzer extreme cz80 16 go usb 3.0 - cz80 16g extr usb3 n (1396994),sandisk,16.0,40.48
141,altosight_379,altosight_741,0,"lexar jumpdrive v30 - memoria usb 2.0 de 32 gb, verde",lexar,32.0,10.35,shop samsung galaxy a10 dual sim blue 32gb 4g lte online in egypt,samsung,,2039.0
142,altosight_342,altosight_353,0,"sony micro vault r-series - memoria usb de 32 gb, negro",sony,32.0,20.91,lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar,32.0,
143,altosight_633,altosight_694,0,clã© usb sandisk glide 128 gb 3.0,sandisk,128.0,,"sony portable usb flash storage drive, white, 16gb",sony,16.0,29.95
144,altosight_192,altosight_570,0,karta toshiba sdxc 128gb exceria n302  uhs,toshiba,128.0,219.0,"toshiba transmemory u202 flash drive 128 gb (vit) - minneskort, usb-minne",toshiba,128.0,499.0
145,altosight_521,altosight_612,0,clã© usb lexar p20 usb 3.0 32 go (4187369),lexar,32.0,36.07,sandisk - cruzer fit 128gb -,sandisk,128.0,129.0
146,altosight_107,altosight_196,0,memoria usb sony micro vault style 4 gb color rosa pendrive en fnac.es,sony,4.0,,intenso rainbow line - usb-stick - 4 gb - blau,intenso,4.0,7.95
147,altosight_216,altosight_778,0,"pendrive de 32gb lexar jumpdriveâ® s25, usb 3.0, 130mb/s (mod.referenci",lexar,32.0,,usb-minne 3.1 64gb ultra dual typ c scandinavian photo,sandisk,64.0,490.0
148,altosight_475,altosight_772,0,8gb micro sdhc class 10 uhs-i 45mb/s read card + sd adapter,kingston,8.0,11.25,"intenso 3503470 basic line 16 gb, usb-stick, usb 2.0, 16 gb",intenso,16.0,7.99
149,altosight_600,altosight_679,0,sandisk cruzer extreme usb 3.0 (16gb) usb-speicherstick,sandisk,16.0,22.99,sony compact slim hd-sl1 - disque dur - 1 to - usb 3.0\n,sony,1024.0,109.0
150,altosight_196,altosight_259,0,intenso rainbow line - usb-stick - 4 gb - blau,intenso,4.0,7.95,"sandisk cruzer glide cz600 32gb sdcz600-032gb usb 3.0 jump drive pen drive flash drive,sandisk,fba_sdcz600-032g-g35",sandisk,32.0,13.97
151,altosight_198,altosight_366,0,"toshiba exceria pro n401, 128 gb",toshiba,128.0,79.95,"sandisk ufm 32gb usb cruzer glide 3.0 32gb usb 3.0 (3.1 gen 1) conector usb tipo a negro, rojo unidad flash usb - memoria usb (32 gb, 3.0 (3.1 gen 1), conector usb tipo a, deslizar, negro, rojo): amazon.es: informã¡tica",sandisk,32.0,17.97
152,altosight_134,altosight_469,0,intenso 3503470 basic line 16 gb usb-stick 16 gb,intenso,16.0,7.99,"toshiba exceria pro - n401 32gb sdhc uhs-i class 3 memory card - memory cards (32 gb, sdhc, class 3, 95 mb/s, 75 mb/s, uhs-i)",toshiba,32.0,
153,altosight_170,altosight_671,0,lexar 8gb 300x premium ii sdhc card,lexar,8.0,11.99,intenso basic line - clã© usb - 16 go\n,intenso,16.0,17.71
154,altosight_283,altosight_340,0,sandisk sdcz880-256g-g46 cruzer extreme drive,sandisk,256.0,178.17,sandisk 8 gb tarjeta de memoria flash sdhc de clase 2 sdsdb-8192-a11: amazon.es: informã¡tica,sandisk,8.0,20.62
155,altosight_538,altosight_739,0,clã© usb lexar 16gb jumpdrive v30 16go usb 2.0 type a blanc lecteur usb flash (mk1289619889),lexar,16.0,12.94,shop samsung galaxy a10 dual sim black 32gb 4g lte online in egypt,samsung,,2040.0
156,altosight_341,altosight_783,0,"intenso speed line - memoria usb de 8 gb (usb 3.0, 60 mb/s, con tapa), negro,intenso,3530460",intenso,8.0,,tesco direct: kingston 16 gb sdhc class 10 ultimate high speed memory card sda10/16gb,kingston,16.0,12.15
157,altosight_515,altosight_624,0,"karta pami?ci sdhc (secure digital high capacity) gwarantuj?ca minimaln? szybko?? transferu 4 mb/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard sdhc. obj?ta wieczyst? gwarancj?.",kingston,4.0,,kingston - carte mã©moire flash - 256 go - sdxc,kingston,256.0,
158,altosight_235,altosight_700,0,"kingston technology dt101g2/32gb datatraveler 101 g2 32 gb usb flash drive, purple",kingston,32.0,17.39,pami?? lexar jumpdrive c20m (ljdc20m pami?? lexar jumpdrive c20m (ljdc20m,lexar,128.0,274.99
159,altosight_082,altosight_548,0,toshiba sdxc carte class 10 64go   gb exceria ultra highuhs i,toshiba,64.0,,sandisk micro sdhc 4 go - sdsdq004ge11m (1198491),sandisk,4.0,
160,altosight_333,altosight_747,0,kingston industrial temperature micro sdhc uhs-i 8gb class 10 speicherkarte + sd-adapter,kingston,8.0,14.98,shop samsung galaxy a30 black 64gb 4g lte online in egypt,samsung,,3480.0
161,altosight_511,altosight_699,0,sandisk ultra plus class 10 sdxc memory card - 64 gb,sandisk,64.0,39.99,pami?? lexar jumpdrive c20m 32 gb,lexar,32.0,87.9
162,altosight_031,altosight_261,0,clã© usb intenso cl&amp;eacute; usb 16gb intenso basic line - sous blister (mk48541586),intenso,16.0,8.84,toshiba thn-m401s0160e2 16 gb exceria pro m401 microsd card,toshiba,16.0,13.01
163,altosight_248,altosight_424,0,"lexar jumpdrive c20m 128 gb micro-usb flash drive,lexj4,ljdc20m-128bbeu",lexar,128.0,39.68,"carte mã©moire microsdhc sandisk ultra plus 128 go, classe 10, vitesse de lecture allant jusqu'ã  80 mo/s + adaptateur sd",sandisk,128.0,74.99
164,altosight_183,altosight_439,0,"samsung galaxy s10 dual sim - 128gb, 8gb, 4g lte, prism white",samsung,,12999.0,"sony usm128gqx memoria usb 3.0, capacitã  128 gb, velocitã  massima di lettura 226 mb/s, nero,sony,558m462,vergini,128gb,226mb/s,memoriausb,nera,sony",sony,128.0,82.53
165,altosight_390,altosight_710,0,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99,"toshiba exceria pro n101, 32 gb",toshiba,32.0,94.95
166,altosight_117,altosight_561,0,pendrive kingston 64gb g4 memoria usb 3.0 64 gb original pen drive nuevo calidad en fnac.es,kingston,64.0,,kingston data traveler 101 g2 32 gb fialovã½ - flashdisk,kingston,32.0,408.0
167,altosight_221,altosight_240,0,"tarjeta sdxc - toshiba exceria uhs-i, 64gb",toshiba,64.0,,lexar platinum ii 300x 8gb sdhc u1 memory card - lsd8gbbbeu300,lexar,8.0,7.95
168,altosight_112,altosight_647,0,sony unidad flash usb alta velocidad (8 gb) usm8gqx - pendrive / memoria usb en fnac.es,sony,8.0,,intenso 3534490 - memoria usb llave usb doodigital intenso,intenso,64.0,24.42
169,altosight_260,altosight_495,0,hyperx 512 gb savage usb 2.0/3.0/3.1 flash drive,kingston,512.0,206.09,pen drive kingston dt101g2/32gb hi-speed usb 2.0 (25),kingston,32.0,13.8
170,altosight_149,altosight_430,0,sony 32gb usb 3.0 pendrive usm32gqx,sony,32.0,19989.0,kingston data traveler 101 g2 chiavetta usb flash drive 16 gb,kingston,16.0,
171,altosight_494,altosight_500,0,memoria usb pny attache 128gb,pny,128.0,33.65,sandisk ultra performance class 10 microsd memory card - 128 gb,sandisk,128.0,69.99
172,altosight_231,altosight_549,0,lexar professional jumpdrive s70 16gb usb 2.0 retractable design flash drive memory stick - grey (pack of two),lexar,16.0,23.99,tarjeta de memoria lexar sdhc de 8gb clase 10,lexar,8.0,7.9
173,altosight_140,altosight_145,0,lexar ljds25-32gabeu s25 usb-stick 32 gb,lexar,32.0,12.99,sandisk dual drive usb 3.0/type-c pendrive 16gb (173336) (sdddc2-016g-g46),sandisk,16.0,6689.0
174,altosight_157,altosight_269,0,carte sdhc sandisk extreme pro 8go 633x,sandisk,8.0,25.2,pny p-fd32gotgslmb-ge 3.0 32 gb duo-link otg micro usb flash drive,pny,32.0,10.99
175,altosight_233,altosight_299,0,kingston technology sda10/16gb 16gb uhs-i ultimate flash card,kingston,16.0,9.95,kingston datatraveler 101 gen 2 16gb usb drive - black,kingston,16.0,
176,altosight_244,altosight_482,0,"toshiba 64gb exceria microsd - memory cards (microsdxc, black, uhs-i, microsd, water resistant, x-ray-proof, jewel case)",toshiba,64.0,40.5,sony micro sd serie ux 128gb r95/w70 cl 10 expert,sony,128.0,
177,altosight_097,altosight_150,0,lexar jumpdrive s25  memoria usb 3.0 16 gb verde en fnac.es,lexar,16.0,11.99,sony usm16ca1 pendrive 16 gb,sony,16.0,10989.0
178,altosight_062,altosight_762,0,samsung - evo+ mb-mc16d 16gb&nbsp;rosso/bianco,samsung,16.0,9.0,mã©moire 32gb jumpdrive c20m lexar achat dans le rayon clã©s usb usb 3.1,lexar,32.0,22.58
179,altosight_002,altosight_170,0,"sandisk dual drive, type-c, usb 3.0, 16gb, 130 mb/s",sandisk,16.0,6790.0,lexar 8gb 300x premium ii sdhc card,lexar,8.0,11.99
180,altosight_544,altosight_695,0,clã© usb pny attach? 4 8gb usb 2.0 noir lecteur usb flash (mk63501284),pny,8.0,14.64,lexar jumpdrive p20 128gb usb 3.0,lexar,128.0,88.95
181,altosight_311,altosight_726,0,kingston datatraveler dtse9g2 8gb speicherstick usb 3.0 silber,kingston,8.0,,pny attachã© 4 - usb-flashstation - 8 gb\n,pny,8.0,8.02
182,altosight_003,altosight_660,0,"sandisk dual drive, type-c, usb 3.0, 64gb, 150 mb/s",sandisk,64.0,14190.0,memoria sdxc transcend 64gb ultimate uhs-ii u3,transcend,64.0,118.99
183,altosight_290,altosight_302,0,toshiba exceria pro n401 128gb sd memory card 95 mb/s 4k - thn-n401s1280e4,toshiba,128.0,52.99,intenso basic line 16 gb usb-stick usb 2.0 silber-schwarz,intenso,16.0,
184,altosight_651,altosight_820,0,memoria sandisk microsdhc 16gb extreme pro,sandisk,16.0,24.99,sony sr-8a4,sony,8.0,12.5
185,altosight_546,altosight_721,0,disque dur ssd samsung samsung disque dur usb3.0 externe t3 1to ssd,samsung,1024.0,334.0,kingston hx savage usb 3.1/3.0 512gb\n,kingston,512.0,268.72
186,altosight_161,altosight_512,0,carte xqd lexar 32go 1400x,lexar,32.0,78.0,"pny attache 4 usb 2.0 memory stick - 128 gb, black",pny,128.0,23.99
187,altosight_197,altosight_599,0,"toshiba exceria pro m401, 16 gb",toshiba,16.0,17.95,intenso premium line usb stick (8gb),intenso,8.0,9.99
188,altosight_319,altosight_636,0,toshiba exceria micro sdhc 32gb class 10 (bis zu 95mb/s lesen) speicherkarte schwarz,toshiba,32.0,35.73,lexar jumpdrive s25 memoria usb 3.0 64 gb violeta fnac.es lexar,lexar,64.0,29.95
189,altosight_013,altosight_122,0,karta pami?ci lexar xqd 32 gb x1400 pro,lexar,32.0,289.0,memoria sdhc sony 8gb class 10 / uhs i,sony,8.0,9.99
190,altosight_485,altosight_519,0,lexar cle usb jumpdrive s25 16gb bleue,lexar,16.0,14.9,clã© usb lexar jumpdrive s25 64gb (4110315),lexar,64.0,34.9
191,altosight_068,altosight_102,0,lexar - jumpdrive v10 8gb&nbsp;,lexar,8.0,6.99,lexar jumpdrive v30 - unidad flash usb - 8 gb en fnac.es,lexar,8.0,6.29
192,altosight_142,altosight_453,0,"sony sf8u, sd full size sd speicherkarte, 8 gb, 90 mb/s",sony,8.0,8.99,lexar jumpdrive s25 16gb usb 3.0 flash drive ljds25-16gabeu (teal),lexar,16.0,10.01
193,altosight_062,altosight_584,0,samsung - evo+ mb-mc16d 16gb&nbsp;rosso/bianco,samsung,16.0,9.0,kingston data traveler 101 gen2 32gb usb 2.0 (czerwony),kingston,32.0,59.99
194,altosight_234,altosight_652,0,sandisk sdsdxs-128g-x46 extreme plus 128 gb 80 mb/s uhs-i class 10 sdhc memory card,sandisk,128.0,135.88,memoria sdhc sony 16gb class 4,sony,16.0,15.99
195,altosight_327,altosight_490,0,"hyperx savage hxs3/512 gb usb-stick usb 3.0 schwarz/rot bis zu 350mb/sek r, 250mb/sek w",kingston,512.0,222.47,sony cle usb 2.0 serie gm 64gb stylish blanche,sony,64.0,63.9
196,altosight_212,altosight_816,0,"pendrive 32gb toshiba transmemory white, usb 2.0, blanco",toshiba,8.0,,"lexar jumpdrive s70 16gb usb 2.0 tipo-a grigio, arancione unitã  flash usb",lexar,16.0,19.9
197,altosight_286,altosight_342,0,toshiba exceria pro n101 128gb sd memory card 260 mb/s 4k - thn-n101k1280e6,toshiba,128.0,148.97,"sony micro vault r-series - memoria usb de 32 gb, negro",sony,32.0,20.91
198,altosight_239,altosight_354,0,lexar v30 16gb jumpdrive usb 2.0 flash drive memory stick - teal,lexar,16.0,5.99,lexar jumpdrive s25 16gb usb 3.0 flash drive ljds25-16gabeu (teal),lexar,16.0,11.73
199,altosight_204,altosight_545,0,lexar jumpdrive c20c 128gb 128gb usb 3.0 (3.1 gen 1) conector usb tipo,lexar,128.0,63.99,clã© usb toshiba thn-u202w1280e4 128go usb 2.0 type a blanc lecteur usb flash (mk1725168789),toshiba,128.0,46.94
200,altosight_190,altosight_834,0,"karta sony sf16n4, karty pami?ci",sony,16.0,39.99,tarjeta de memoria sandisk sdhc 8gb,sandisk,8.0,4.99
201,altosight_547,altosight_763,0,carte sd sandisk carte extreme pro sdhc 16 go 280 mo/s classe 10 uhs-ii u3 (mk935585202),sandisk,16.0,66.06,attache 4 - black pny achat dans le rayon clã©s usb usb 2.0,pny,8.0,7.71
202,altosight_602,altosight_764,0,intenso rainbow line usb 2.0 (4gb) usb-speicherstick blau,intenso,4.0,5.0,clã© usb attachã© 4 2.0 128 gb - fd128att4-ef - noir pny achat dans le rayon clã©s usb usb 2.0,pny,128.0,35.45
203,altosight_236,altosight_464,0,lexar jumpdrive s25 32gb usb 3.0 flash drive ljds25-32gabeu (green),lexar,32.0,15.07,"toshiba 128gb sdxc 128gb sdxc uhs class 3 memory card - memory cards (128 gb, sdxc, class 3, 260 mb/s, 150 mb/s, uhs)",toshiba,128.0,
204,altosight_341,altosight_474,0,"intenso speed line - memoria usb de 8 gb (usb 3.0, 60 mb/s, con tapa), negro,intenso,3530460",intenso,8.0,,64gb sdhc uhs-ii card,transcend,64.0,117.0
205,altosight_137,altosight_430,0,intenso premium line usb-stick,intenso,64.0,29.99,kingston data traveler 101 g2 chiavetta usb flash drive 16 gb,kingston,16.0,
206,altosight_448,altosight_618,0,"kingston datatraveler se9 g2 - chiavetta 8gb usb 3.0, grigia",kingston,8.0,,clã© micro-usb lexar jumpdrive c20m 128 go,lexar,128.0,
207,altosight_448,altosight_608,0,"kingston datatraveler se9 g2 - chiavetta 8gb usb 3.0, grigia",kingston,8.0,,sandisk microsdhc (4gb) + adapter photo microsdhc,sandisk,4.0,7.99
208,altosight_268,altosight_361,0,toshiba exceria n302 128gb sd memory card 90 mb/s 4k hd - thn-n302r1280e4,toshiba,128.0,39.99,lexar lxqd32gcrbeu1400 - tarjeta de memoria de 32 gb,lexar,32.0,
209,altosight_638,altosight_789,0,memoria usb lexar jumpdrive c20m usb3.0 - microusb 128gb pendrive ipec discount lexar,lexar,128.0,56.12,tesco direct: lexar jumpdrive c20c 128gb usb 3.0 (3.1 gen 1) type-a/type-c black silver,lexar,128.0,
210,altosight_251,altosight_324,0,"sandisk 8gb ultra sdhc memory card, class 10, read speed up to 80 mb/s + sd adapter 32 gb",sandisk,32.0,30.47,toshiba transmemory u202 8gb usb stick usb 2.0 aqua,toshiba,8.0,
211,altosight_091,altosight_135,0,kingston - carte mã©moire flash - 16 go - microsdhc uhs-i,kingston,16.0,,intenso 3534460 premium line usb-stick 8 gb,intenso,8.0,8.99
212,altosight_358,altosight_372,0,"toshiba 32 gb exceria pro 32gb sdhc uhs clase 3 memoria flash - tarjeta de memoria (32 gb, sdhc, clase 3, 260 mb/s, 240 mb/s, uhs)",toshiba,32.0,76.67,"sandisk,sandisk,sandisk unidad flash - memoria flash usb doble sandisk ultra de 64 gb con usb 3.1 type-c,sandisk,sdddc2-064g-g46",sandisk,64.0,31.51
213,altosight_211,altosight_351,0,"pendrive 16gb sony usm16ca1, usb 3.0, micro-usb, plateado",sony,16.0,,lexar p20 128gb usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,93.47
214,altosight_469,altosight_747,0,"toshiba exceria pro - n401 32gb sdhc uhs-i class 3 memory card - memory cards (32 gb, sdhc, class 3, 95 mb/s, 75 mb/s, uhs-i)",toshiba,32.0,,shop samsung galaxy a30 black 64gb 4g lte online in egypt,samsung,,3480.0
215,altosight_170,altosight_238,0,lexar 8gb 300x premium ii sdhc card,lexar,8.0,11.99,lexar v30 32gb jumpdrive usb 2.0 flash drive memory stick - green,lexar,32.0,8.99
216,altosight_532,altosight_589,0,clã© usb intenso cl&amp;eacute; usb 4gb intenso rainbow line - sous blister (mk483972804),intenso,4.0,8.05,pam??ovã¡ karta kingston microsdhc 8gb uhs-i u1 (45r/10w) + adapter,kingston,8.0,197.0
217,altosight_159,altosight_611,0,cle usb sandisk 16go usb3,sandisk,16.0,30.0,sandisk - usb dual drive ultra type c 16gb&nbsp;,sandisk,16.0,19.99
218,altosight_570,altosight_743,0,"toshiba transmemory u202 flash drive 128 gb (vit) - minneskort, usb-minne",toshiba,128.0,499.0,shop samsung galaxy a10 dual sim blue 32gb 4g lte online in egypt,samsung,,1999.0
219,altosight_543,altosight_760,0,"clã© usb lexar jumpdrive c20m 32gb 32gb usb 3.0 (3.1 gen 1) type-a/type-c noir, argent lecteur usb flash (mk113845669)",lexar,32.0,28.17,jumpdrive p20 - usb 3.0 - 32 go lexar achat dans le rayon clã©s usb usb 3.0,lexar,32.0,71.78
220,altosight_249,altosight_558,0,toshiba transmemory u202 8gb usb flash drive usb 2.0 - white - thn-u202w0080e4,toshiba,8.0,,intenso usb-stick 3.0 premium line 64gb usb 3.0,intenso,64.0,34.99
