_id,name,address,year,agency,source,counselor,amount,status
funding_00191,"East 34th Street Block Association/2002, Inc.  ","3402 Farragut Road Brooklyn, NY 11210",2011,DPR,Local,Williams,3500.0,Pending
funding_00192,Davis Memorial Fund Inc  Parnassa Initiative,"co Read Properties Brooklyn, NY 11204",2012,DYCD,Local,CC,15000.0,Cleared
funding_00193,"Davis Memorial Fund, Inc. d/b/a Emergency Parnassa Initiative","co Read Properties Brooklyn, NY 11204",2012,DSBS,Local,Greenfield,20000.0,Cleared
funding_00194,"Davis Memorial Fund, Inc. d/b/a Emergency Parnassa Initiative","4706 18th Avenue Brooklyn, NY 11204",2011,DSBS,Local,Greenfield,10000.0,Pending
funding_00195,Downtown Bronx Economic Development Corporation ,"478 Austin Place, Suite 3 Bronx, NY 10455",2011,DYCD,Youth,Viverito,5000.0,Cleared
funding_00196,Downtown Bronx Economic Development Corporation ,"478 Austin Place, Suite 3 Bronx, NY 10455",2011,DYCD,Youth,Arroyo,10000.0,Cleared
funding_00197,Downtown Bronx Economic Development Corporation ,"478 Austin Place Bronx, NY 10455",2012,DYCD,Local,Mark-Viverito,5000.0,Cleared
funding_00198,Downtown Bronx Economic Development Corporation ,"478 Austin Place Bronx, NY 10455",2012,DYCD,Youth,Arroyo,15714.0,Cleared
funding_00199,"Transgender Legal Defense & Education Fund, Inc.","151 West 19th Street, Suite 1103 New York, NY 10011",2011,DYCD,Local,CC,5000.0,Cleared
funding_00200,"Transgender Legal Defense & Education Fund, Inc.","151 West 19th Street New York, NY 10011",2012,DYCD,Local,CC,5000.0,Cleared
funding_00201,"Fourth Arts Block, Inc.","61 East 4th Street New York, NY 10003",2011,DCA,Local,Mendez,3000.0,Cleared
funding_00202,"Fourth Arts Block, Inc.","61 East 4th Street New York, NY 10003",2012,DCA,Local,Mendez,3000.0,Cleared
funding_00203,"Friends of Brooklyn Community Board 6, Inc.","250 Baltic Street Brooklyn, NY 11201",2011,DYCD,Local,Lander,3500.0,Pending
funding_00204,"Friends of Brooklyn Community Board 6, Inc.","250 Baltic Street Brooklyn, NY 11201-6401",2012,DYCD,Local,Lander,3500.0,Cleared
funding_00205,"Friends of Brooklyn Community Board 6, Inc.","250 Baltic Street Brooklyn, NY 11201-6401",2012,DYCD,Local,Levin,3500.0,Cleared
funding_00206,"   71st Precinct Community Council, Inc.","421 Empire Boulevard Brooklyn, NY 11225-3217",2012,DFTA,Aging,James,5000.0,Cleared
funding_00207," 71st Precinct Community Council, Inc.","421 Empire Boulevard Brooklyn, NY 11225",2011,DFTA,Local,James,3000.0,Cleared
funding_00208," 71st Precinct Community Council, Inc.","421 Empire Boulevard Brooklyn, NY 11225",2011,DFTA,Aging,James,5000.0,Cleared
funding_00209," 71st Precinct Community Council, Inc.","400 Empire Boulevard Brooklyn, NY 11225",2011,DYCD,Youth,Mealy,10000.0,Cleared
funding_00210," 71st Precinct Community Council, Inc.","400 Empire Boulevard Brooklyn, NY 11225",2011,DFTA,Aging,Mealy,35000.0,Cleared
funding_00211,"   71st Precinct Community Council, Inc.","421 Empire Boulevard Brooklyn, NY 11225-3217",2012,DYCD,Local,Eugene,5000.0,Cleared
funding_00212,"   71st Precinct Community Council, Inc.","421 Empire Boulevard Brooklyn, NY 11225",2012,DYCD,Local,Mealy,20000.0,Cleared
funding_00213,"   71st Precinct Community Council, Inc.","421 Empire Boulevard Brooklyn, NY 11225-3217",2012,DYCD,Youth,James,10000.0,Cleared
funding_00214,"African Hope Committee, Inc.","441 Convent Avenue, Suite 4D New York, NY 10031",2011,DYCD,Local,Jackson,3500.0,Cleared
funding_00215,"African Hope Committee, Inc.","441 Convent Avenue, Suite 4D New York, NY 10031",2011,DYCD,Local,Dickens,6000.0,Cleared
funding_00216,"African Hope Committee, Inc.","441 Convent Ave New York, NY 10031",2012,DYCD,Local,Jackson,3500.0,Cleared
funding_00217,Stuyvesant Gardens I Tenant Association,"214 Stuyvesant Avenue Brooklyn, NY 11221",2011,MISC,Local,Vann,1000.0,Cleared
funding_00218,Stuyvesant Gardens I Tenant Association,"214 STUYVESANT AVENUE BROOKLYN, NY 11221",2012,NYCHA,Local,Vann,1000.0,Cleared
funding_00219,"Fund for Public Health in New York, Inc.","291 Broadway, 17th Floor New York, NY 10007",2011,DOHMH,FY2011 Partial PEG Restoration-Pest Control,,226730.0,Cleared
funding_00220,"Fund for Public Health in New York, Inc.","291 Broadway, 17th Floor New York, NY 10007",2011,DOHMH,FY2011 Partial PEG Restoration-Pest Control,,50000.0,Cleared
funding_00221,Ohr Halimud - The Multi-Sensory Learning Center,"1681 42nd Street Brooklyn, NY 11218",2011,DYCD,Youth,Greenfield,3500.0,Cleared
funding_00222,Ohr Halimud - The Multi-Sensory Learning Center,"1681 42nd Street Brooklyn, NY 11204",2011,DYCD,Youth,Nelson,9000.0,Cleared
funding_00223,Ohr Halimud - The Multi-Sensory Learning Center,"1681 42nd Street Brooklyn, NY 11204-1027",2012,DYCD,Local,Greenfield,5000.0,Cleared
funding_00224,Ohr Halimud - The Multi-Sensory Learning Center,"1681 42nd Street Brooklyn, NY 11204-1027",2012,DYCD,Youth,Nelson,12000.0,Cleared
funding_00225,Big Apple Seeds,"527 East 12th Street, #E6 New York, NY 10009",2011,DYCD,Youth,Mendez,3500.0,Cleared
funding_00226,Big Apple Seeds,"527 East 12th Street E6 New York, NY 10009",2012,DYCD,Youth,Mendez,4000.0,Cleared
funding_00227,Cooper Park Senior Citizens Advisory Committee,"292 Frost Street Brooklyn, NY 11222",2011,DFTA,Aging,Reyna,15500.0,Pending FC Clearance
funding_00228,"Harmony Program, City University of New York","535 East 80th St New York, NY 10075",2012,CUNY,Local,Williams,3500.0,Cleared
funding_00229,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2010,DYCD,Food Pantries,Queens,5000.0,Pending
funding_00230,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DFTA,Aging,Reyna,12500.0,Cleared
funding_00231,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DFTA,Aging,Crowley,9000.0,Cleared
funding_00232,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DYCD,Local,Crowley,12000.0,Cleared
funding_00233,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DYCD,Food Pantries,Queens,5000.0,Cleared
funding_00234,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DFTA,Boro,Crowley,4000.0,Cleared
funding_00235,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DFTA,FY2011 Partial PEG Restoration-Senior Center Closings,,3000.0,Cleared
funding_00236,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2011,DFTA,FY2011 Partial PEG Restoration-Senior Center Closings,,25000.0,Cleared
funding_00237,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th avenue ridgewood, NY 11385",2012,DFTA,Aging,Crowley,20000.0,Cleared
funding_00238,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th avenue ridgewood, NY 11385",2012,DFTA,Aging,Reyna,25000.0,Cleared
funding_00239,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th avenue ridgewood, NY 11385 ",2012,DFTA,Local,Crowley,10000.0,Cleared
funding_00240,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2012,DYCD,Food Pantries-DYCD,Queens,5000.0,Cleared
funding_00241,"Ridgewood Older Adult Center and Services, Inc.","59-14 70th Avenue Ridgewood, NY 11385",2012,DFTA,Senior Center Closures -- PEG Restoration,,60000.0,Cleared
funding_00242,"Citywide Youth Opera, Inc.","P.O. Box 3647 Grand Central Station New York, NY 10163",2011,DCA,Local,Brewer,3000.0,Cleared
funding_00243,Administration for ChildrenÌ¢åÛåªs Services [Bethel Mission Ì¢åÛåÒ Sheldon Weaver Day Care Center],,2012,ACS,Day Care Center PEG Restoration,,1367264.0,Cleared
funding_00244,Bethel Emanuel Temple Inc,"106-23 154th Street Jamaica, NY 11433",2012,DFTA,Aging,Wills,5000.0,Cleared
funding_00245,"Morris Heights Health Center, Inc.","85 West Burnside Avenue Bronx, NY 10453",2011,DOHMH,Infant Mortality Reduction,,22320.42,Cleared
funding_00246,"Morris Heights Health Center, Inc.","85 West Burnside Avenue Bronx, NY 10453",2011,DOHMH,Alcoholism/Substance Abuse,,40000.0,Cleared
funding_00247,Morris Heights Health Center,"85 West Burnside Avenue Bronx, NY 10453",2012,DOHMH,Infant Mortality Reduction Initiative,,22320.0,Cleared
funding_00248,Morris Heights Health Center,"85 West Burnside Avenue Bronx, NY 10453",2013,DOHMH,Infant Mortality Reduction,,22320.0,Pending
funding_00249,St. Matthew's AME Church,"1788 Sedgwick Avenue Bronx, NY 10453",2011,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_00250,"Joseph P. Addabbo Family Health Center, Inc.","6200 Beach Channel Drive Arverne, NY 11691",2011,DOHMH,Local,"Sanders, Jr",8000.0,Cleared
funding_00251,"Joseph P. Addabbo Family Health Center, Inc.","6200 Beach Channel Drive Arverne, NY 11691",2011,DOHMH,Infant Mortality Reduction,,24796.08,Cleared
funding_00252,Schuyler Hill Civic Association,"3087 Mitchell Place Bronx, NY 10465",2011,DYCD,Local,Vacca,5000.0,Cleared
funding_00253,Schuyler Hill Civic Association,"3087 Mictchell Place Bronx, NY 10465",2012,DFTA,Local,Vacca,5000.0,Cleared
funding_00254,"Junior Tennis Clinic, Inc.","185 Hall Street, Suite 815 Brooklyn, NY 11205",2011,DYCD,Youth,James,10000.0,Cleared
funding_00255,"Junior Tennis Clinic, Inc.","185 Hall Street Suite 815 Brooklyn, NY 11205-5095",2012,DYCD,Youth,James,5000.0,Cleared
funding_00256,"Vietnam Veterans of America, Chapter 421","2750 Amboy Road Staten Island, NY 10306",2011,DFTA,Local,Rose,2000.0,Cleared
funding_00257,"Vietnam Veterans of America, Chapter 421","PO Box 100097 Staten Island, NY 10310",2011,DFTA,Aging,Ignizio,4000.0,Cleared
funding_00258,"All Out Arts, Inc.","545 Eighth Avenue, Room 401 New York, NY 10018",2011,DCA,Local,Mendez,3000.0,Cleared
funding_00259,"All Out Arts, Inc.","545 8th Avenue New York, NY 10018",2012,DCA,Boro,Manhattan Delegation,3500.0,Cleared
funding_00260,"All Out Arts, Inc.","545 8th Avenue New York, NY 10018",2012,DCA,Local,Mendez,3000.0,Cleared
funding_00261,"Neighborhood Defender Service, Inc.",,2010,DYCD,IOI,Manhattan,50000.0,Pending
funding_00262,"Neighborhood Defender Service, Inc.","317 Lenox Avenue, 10th Floor New York, NY 10027",2011,MISC,Neighborhood Defender Service,,1500000.0,Cleared
funding_00263,"Neighborhood Defender Service, Inc.","317 Lenox Avenue, 10th Floor New York, NY 10027",2011,DYCD,IOI,Manhattan,46250.0,Cleared
funding_00264,"Neighborhood Defender Service, Inc.","317 Lenox Avenue, 10th Floor New York, NY 10027",2012,DYCD,Immigrant Opportunities Initiative,Manhattan,39123.0,Cleared
funding_00265,"Directions For Our Youth, Inc.","21 west 86th street new york, NY 10024",2012,DYCD,Local,Vacca,3500.0,Cleared
funding_00266,"Directions For Our Youth, Inc.","21 West 86th Street New York, NY 10024",2011,DYCD,Youth,Foster,3500.0,Cleared
funding_00267,"Directions For Our Youth, Inc.","21 West 86th Street New York, NY 10024",2011,DYCD,Local,Vacca,3500.0,Cleared
funding_00268,"Directions For Our Youth, Inc.","21 West 86th Street New York, NY 10024",2011,DYCD,Youth,James,5000.0,Cleared
funding_00269,"Directions For Our Youth, Inc.","21 West 86th Street New York, NY 10024",2012,DYCD,Youth,Levin,3500.0,Cleared
funding_00270,"Dominico-American Society of Queens, Inc.","40-27 97th Street, Apt. 1 Corona, NY 11368",2011,DYCD,Adult Literacy,,30952.38,Cleared
funding_00271,"Dominico-American Society of Queens, Inc.","40-27 97th Street 1stFloor Corona, NY 11368 ",2012,DYCD,Local,Ferreras,5000.0,Cleared
funding_00272,"Dominico-American Society of Queens, Inc.","40-27 97th Street 1stFloor Corona, NY 11368 ",2012,DYCD,Local,Dromm,3500.0,Cleared
funding_00273,"Dominico-American Society of Queens, Inc.","40-27 97th Street 1stFloor Corona, NY 11368",2012,DYCD,Local,Ferreras,15000.0,Cleared
funding_00274,"Dominico-American Society of Queens, Inc.","40-27 97th Street 1st Floor Corona, NY 11368",2012,DYCD,Youth,Ferreras,25000.0,Cleared
funding_00275,"Dominico-American Society of Queens, Inc.","40-27 97th Street, Apt. 1 Corona, NY 11368",2012,DYCD,Adult Literacy Services Initiative,,30000.0,Cleared
funding_00276,"Locust Grove Civic Association of Queens County, Inc. ","117-19 150 Avenue South Ozone Park, NY 11420",2011,DFTA,Aging,Ulrich,5000.0,Cleared
funding_00277,East Flatbush Ecumenical Council,"1187 Troy Avenue Brooklyn, NY 11203",2012,DYCD,Youth,Williams,5000.0,Cleared
funding_00278,"Turnaround for Children, Inc.","25 West 45th Street, 6th Floor New York, NY 10036",2011,DOE,Dropout Prevention & Intervention,,300000.0,Cleared
funding_00279,Turnaround for Children,,2012,DOE,Dropout Prevention and Intervention,,200000.0,Cleared
funding_00280,Turnaround for Children,"25 W 45th St. 6th Floor New York, NY 10036",2013,DOE,Dropout Prevention & Intervention,,244800.0,Pending
funding_00281,Young Women's Leadership Network,"150 East 52 Street, 21 Floor New York, NY 10022",2011,DYCD,Local,"Vallone, Jr",3500.0,Cleared
funding_00282,Young Women's Leadership Network,"322 Eighth Avenue, 14th Floor New York, NY 10001",2011,DYCD,Youth,Levin,4500.0,Cleared
funding_00283,Young Women's Leadership Network,"322 8th Avenue 14th Floor New York, NY 10001-6775",2012,DOE,Local,CC,75000.0,Cleared
funding_00284,Young Women's Leadership Network,"322 8th Avenue 14th Floor New York, NY 10001-6775",2012,DYCD,Youth,Vallone,3500.0,Cleared
funding_00285,Pro Bono Net,"151 West 30th Street Brooklyn, NY 10001",2011,DYCD,Local,Dilan,5000.0,Cleared
funding_00286,Pro Bono Net,"151 West 30th Street New York, NY 10001",2011,DYCD,Local,Palma,5000.0,Cleared
funding_00287,Pro Bono Net,"151 West 30th Street New York, NY 10001",2011,DYCD,Local,Garodnick,3500.0,Cleared
funding_00288,Pro Bono Net,"151 West 30th Street New York, NY 10001",2012,DYCD,Local,Palma,5000.0,Cleared
funding_00289,Powerful Praise Tabernacle,"708-710 Myrtle Avenue Brooklyn, NY 11205",2012,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Pending
funding_00290,Powerful Praise Tabernacle,,2011,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_00291,"Auditory/Oral School of New York, The","3623 Avenue L Brooklyn, NY 11210",2011,DYCD,Youth,Nelson,9000.0,Cleared
funding_00292,"Auditory/Oral School of New York, The","3623 Avenue L Brooklyn, NY 11210",2012,DYCD,Youth,Nelson,10000.0,Cleared
funding_00293,"Auditory/Oral School of New York, The","3623 Avenue L Brooklyn, NY 11210",2012,DYCD,Local,Fidler,3500.0,Cleared
funding_00294,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2011,DYCD,Local,CC,7500.0,Cleared
funding_00295,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2011,DYCD,Shelter Beds for At Risk/LGBT Youth,,75000.0,Cleared
funding_00296,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2011,DYCD,Shelter Beds for At Risk/LGBT Youth,,10031.0,Cleared
funding_00297,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2011,DOHMH,HIV/AIDS Communities of Color,,43756.01,Cleared
funding_00298,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2012,DYCD,Youth,Arroyo,10000.0,Cleared
funding_00299,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2012,DYCD,Local,CC,10000.0,Cleared
funding_00300,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2012,DYCD,Local,Vacca,10000.0,Cleared
funding_00301,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2012,DYCD,Youth,Mark-Viverito,5000.0,Cleared
funding_00302,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2012,DYCD,Runaway and Homeless Youth Services PEG Restoration,,85031.0,Cleared
funding_00303,"Bronx Community Pride Center, Inc.","448 East 149th Street Bronx, NY 10455",2012,DOHMH,HIV/AIDS Communities of Color (Prevention & Education),,28800.0,Cleared
funding_00304,Sack Wern Houses Tenant Association,"1710 Lafayette Avenue Bronx, NY 10473",2011,MISC,Local,Palma,500.0,Government
funding_00305,First Quincy Street Green Thumb Resource Center,"430 Quincy Street Brooklyn, NY 11221",2011,DPR,Local,Vann,5000.0,Cleared
funding_00306,"Clothed With Love, Inc.","1207 Hancock Street Brooklyn, NY 11221-5213",2012,DYCD,Youth,Mealy,8500.0,Cleared
funding_00307,"Mirabal Sisters Cultural and Community Center, Inc.","618 West 142nd Street, Ground Floor New York, NY 10031",2011,DYCD,Youth,Rodriguez,20000.0,Cleared
funding_00308,Comite de Prevencian de Alcoholismo y Drogadiccian,"54 West 94th Street 5D New York, NY 10025",2012,DOHMH,Local,Rodriguez,5000.0,Cleared
funding_00309,"Getting Out and Staying Out, Inc.","91 East 116th Street New York, NY 10029",2011,DYCD,Youth,Garodnick,5000.0,Cleared
funding_00310,"Getting Out and Staying Out, Inc.","91 East 116th Street New York, NY 10029 ",2012,DYCD,Local,CC,20000.0,Cleared
funding_00311,"Getting Out and Staying Out, Inc.","91 East 116th Street New York, NY 10029",2012,DYCD,Youth,Garodnick,3500.0,Cleared
funding_00312,"Getting Out and Staying Out, Inc.","91 East 116th Street New York, NY 10029 ",2012,DYCD,Local,Fidler,3500.0,Cleared
funding_00313,Caribe Baseball Little League Sport Inc,"1925 monterey Ave Suite 5H Bronx, NY 10457",2012,DYCD,Boro,Manhattan Delegation,3500.0,Cleared
funding_00314,Garibaldi-Meucci Museum,"420 Tompkins Avenue Staten Island, NY 10305 ",2012,DCA,Local,Ignizio,10000.0,Cleared
funding_00315,Garibaldi-Meucci Museum,"420 Tompkins Avenue Staten Island, NY 10305",2012,DYCD,Local,Oddo,3500.0,Cleared
funding_00316,Garibaldi-Meucci Museum,"420 Tompkins Avenue Staten Island, NY 10305",2011,DYCD,Local,Oddo,3500.0,Cleared
funding_00317,Garibaldi-Meucci Museum,"420 Tompkins Avenue Staten Island, NY 10301",2011,DCA,Local,Ignizio,10000.0,Cleared
funding_00318,"East 86th Street Merchants and Residents Association, Inc.","225 East 79th Street, 13B New York, NY 10075",2011,DYCD,Local,Garodnick,3500.0,Cleared
funding_00319,"East 86th Street Merchants and Residents Association, Inc.","225 East 79th Street New York, NY 10075",2012,DYCD,Local,Garodnick,3500.0,Cleared
funding_00320,"East 86th Street Merchants and Residents Association, Inc.","225 East 79th Street New York, NY 10075",2012,DYCD,Local,Lappin,4000.0,Cleared
funding_00321,West 54-55 Street Block Association,"45 West 54th Street, 7C New York, NY 10019",2011,DYCD,Local,Garodnick,3500.0,Cleared
funding_00322,West 54-55 Street Block Association,"17 W 54th St-6E NY, NY 10019-5412",2012,DYCD,Local,Garodnick,3500.0,Cleared
funding_00323,Community Empowerment Network,"PO Box 515 Bronx, NY 10463",2012,DYCD,Youth,Cabrera,7500.0,Cleared
funding_00324,Jamaica High School Parent Teacher Association,"167-01 Gothic Drive Jamaica, NY 11432",2011,DYCD,Local,Comrie,5000.0,Cleared
funding_00325,Harvest Home ,,2012,DYCD,Expand Low-Income FarmerÌ¢åÛåªs Markets (Harvest Home),,60000.0,Cleared
funding_00326,Expend Low Income Farmer's Market (Harvest Home),,2013,DYCD,Expend Low Income Farmer's Market (Harvest Home,,60000.0,Pending
funding_00327,Urban Assembly Academy of Arts and Letters,"225 Adelphi Street Brooklyn, NY 11205",2013,DOE,Local,James,3500.0,Pending
funding_00328,"Bed Stuy's Project Re-Generation, Inc.","679 Lafayette Avenue Brooklyn, NY 11216",2013,DYCD,Youth,Vann,10000.0,Cleared
